Division of Management Information Course Information System,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"Enrollments and IUs by Course, Subject, and Offering Department",,,,,,,,,,,,,,,,
2018-19,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2018-19 courses are still in progress. Final figures will be available by the end of September.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1. By Term and Course,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Course,Course Enrollment by student level,,,,,,IUs by student level,,,,,
FA18,KY,1-581,REHB,199,13,2,0,0,0,15,13,2,0,0,0,15
FA18,KY,1-581,REHB,330,35,62,0,0,0,97,105,186,0,0,0,291
FA18,KY,1-581,REHB,402,1,26,0,0,0,27,4,104,0,0,0,108
FA18,KY,1-581,REHB,593,0,0,0,0,1,1,0,0,0,0,4,4
FA18,KY,1-679,SHS,111,23,3,0,0,0,26,46,6,0,0,0,52
FA18,KY,1-679,SHS,120,181,305,0,2,1,489,543,915,0,6,3,"1,467.00"
FA18,KY,1-679,SHS,121,9,14,0,0,0,23,36,56,0,0,0,92
FA18,KY,1-679,SHS,170,93,39,0,1,0,133,279,117,0,3,0,399
FA18,KY,1-679,SHS,191,46,11,0,0,0,57,46,11,0,0,0,57
FA18,KY,1-679,SHS,221,5,30,0,0,0,35,20,120,0,0,0,140
FA18,KY,1-679,SHS,222,80,87,0,0,0,167,240,261,0,0,0,501
FA18,KY,1-679,SHS,270,6,94,0,0,0,100,24,376,0,0,0,400
FA18,KY,1-679,SHS,280,51,28,0,0,0,79,153,84,0,0,0,237
FA18,KY,1-679,SHS,291,2,21,0,0,0,23,3,33,0,0,0,36
FA18,KY,1-679,SHS,300,1,87,0,0,0,88,4,348,0,0,0,352
FA18,KY,1-679,SHS,320,70,34,0,0,0,104,210,102,0,0,0,312
FA18,KY,1-679,SHS,321,0,46,0,0,0,46,0,184,0,0,0,184
FA18,KY,1-679,SHS,375,37,51,0,0,0,88,111,153,0,0,0,264
FA18,KY,1-679,SHS,383,0,48,0,0,1,49,0,144,0,0,3,147
FA18,KY,1-679,SHS,390,0,15,0,0,0,15,0,37,0,0,0,37
FA18,KY,1-679,SHS,395,0,3,0,0,0,3,0,6,0,0,0,6
FA18,KY,1-679,SHS,431,0,7,0,19,0,26,0,21,0,76,0,97
FA18,KY,1-679,SHS,450,0,97,0,0,1,98,0,388,0,0,4,392
FA18,KY,1-679,SHS,451,2,85,0,0,0,87,6,251,0,0,0,257
FA18,KY,1-679,SHS,470,0,9,0,20,1,30,0,36,0,80,4,120
FA18,KY,1-679,SHS,475,0,52,0,0,0,52,0,53,0,0,0,53
FA18,KY,1-679,SHS,477,0,0,0,22,1,23,0,0,0,23,1,24
FA18,KY,1-679,SHS,511,0,0,0,22,1,23,0,0,0,88,4,92
FA18,KY,1-679,SHS,532,0,0,0,22,0,22,0,0,0,88,0,88
FA18,KY,1-679,SHS,534,0,0,0,23,0,23,0,0,0,92,0,92
FA18,KY,1-679,SHS,540,0,0,0,0,11,11,0,0,0,0,44,44
FA18,KY,1-679,SHS,541,0,0,0,0,9,9,0,0,0,0,36,36
FA18,KY,1-679,SHS,550,0,0,0,0,9,9,0,0,0,0,36,36
FA18,KY,1-679,SHS,557,0,0,0,0,28,28,0,0,0,0,67,67
FA18,KY,1-679,SHS,559,0,0,0,0,10,10,0,0,0,0,20,20
FA18,KY,1-679,SHS,560,0,0,0,0,9,9,0,0,0,0,18,18
FA18,KY,1-679,SHS,564,1,0,0,0,2,3,4,0,0,0,8,12
FA18,KY,1-679,SHS,570,1,0,0,22,3,26,2,0,0,44,6,52
FA18,KY,1-679,SHS,576,0,0,0,1,0,1,0,0,0,4,0,4
FA18,KY,1-679,SHS,577,0,0,0,26,0,26,0,0,0,50,0,50
FA18,KY,1-679,SHS,580,1,0,0,0,11,12,4,0,0,0,44,48
FA18,KY,1-679,SHS,581,0,0,0,0,7,7,0,0,0,0,21,21
FA18,KY,1-679,SHS,592,0,0,0,22,16,38,0,0,0,85,50,135
FA18,KY,1-679,SHS,593,0,0,0,27,16,43,0,0,0,94,50,144
FA18,KY,1-679,SHS,594,0,0,0,0,5,5,0,0,0,0,11,11
FA18,KY,1-679,SHS,599,0,0,0,0,3,3,0,0,0,0,29,29
FA18,KY,1-714,RST,100,185,38,0,0,0,223,555,114,0,0,0,669
FA18,KY,1-714,RST,101,41,7,0,0,0,48,41,7,0,0,0,48
FA18,KY,1-714,RST,130,56,17,0,0,0,73,168,51,0,0,0,219
FA18,KY,1-714,RST,199,251,179,0,1,0,431,588,438,0,1,0,"1,027.00"
FA18,KY,1-714,RST,200,47,48,0,0,0,95,94,96,0,0,0,190
FA18,KY,1-714,RST,217,10,17,0,0,0,27,30,51,0,0,0,81
FA18,KY,1-714,RST,230,94,40,0,0,0,134,282,120,0,0,0,402
FA18,KY,1-714,RST,242,225,301,0,1,0,527,675,903,0,3,0,"1,581.00"
FA18,KY,1-714,RST,255,53,19,0,0,0,72,106,38,0,0,0,144
FA18,KY,1-714,RST,316,10,41,0,0,0,51,30,123,0,0,0,153
FA18,KY,1-714,RST,325,25,44,0,0,0,69,75,132,0,0,0,207
FA18,KY,1-714,RST,335,15,18,0,0,0,33,45,54,0,0,0,99
FA18,KY,1-714,RST,340,15,50,0,0,0,65,45,150,0,0,0,195
FA18,KY,1-714,RST,354,5,48,0,0,0,53,15,144,0,0,0,159
FA18,KY,1-714,RST,370,8,56,0,0,0,64,24,168,0,0,0,192
FA18,KY,1-714,RST,393,3,111,0,0,0,114,9,333,0,0,0,342
FA18,KY,1-714,RST,410,0,45,0,0,0,45,0,135,0,0,0,135
FA18,KY,1-714,RST,429,0,48,0,0,0,48,0,192,0,0,0,192
FA18,KY,1-714,RST,440,0,28,0,0,0,28,0,84,0,0,0,84
FA18,KY,1-714,RST,450,0,12,0,4,0,16,0,48,0,16,0,64
FA18,KY,1-714,RST,480,0,39,0,0,0,39,0,39,0,0,0,39
FA18,KY,1-714,RST,485,0,11,0,0,0,11,0,132,0,0,0,132
FA18,KY,1-714,RST,501,0,0,0,30,3,33,0,0,0,120,12,132
FA18,KY,1-714,RST,502,0,0,0,12,2,14,0,0,0,48,8,56
FA18,KY,1-714,RST,503,0,0,0,5,0,5,0,0,0,20,0,20
FA18,KY,1-714,RST,512,0,0,0,17,1,18,0,0,0,68,4,72
FA18,KY,1-714,RST,515,0,0,0,13,0,13,0,0,0,52,0,52
FA18,KY,1-714,RST,516,0,0,0,2,0,2,0,0,0,8,0,8
FA18,KY,1-714,RST,518,0,0,0,4,0,4,0,0,0,16,0,16
FA18,KY,1-714,RST,520,0,0,0,25,4,29,0,0,0,100,16,116
FA18,KY,1-714,RST,530,0,0,0,1,0,1,0,0,0,4,0,4
FA18,KY,1-714,RST,550,0,0,0,0,14,14,0,0,0,0,56,56
FA18,KY,1-714,RST,590,0,0,0,0,14,14,0,0,0,0,14,14
FA18,KY,1-714,RST,593,0,0,0,9,12,21,0,0,0,36,28,64
FA18,KY,1-714,RST,594,0,0,0,16,0,16,0,0,0,64,0,64
FA18,KY,1-714,RST,599,0,0,0,1,17,18,0,0,0,4,161.5,165.5
FA18,KY,1-754,AHS,125,22,0,0,0,0,22,22,0,0,0,0,22
FA18,KY,1-754,AHS,199,28,0,0,0,0,28,28,0,0,0,0,28
FA18,KY,1-754,AHS,292,0,5,0,0,0,5,0,65,0,0,0,65
FA18,KY,1-754,AHS,399,3,8,0,0,0,11,5,15,0,0,0,20
FA18,KY,1-754,AHS,494,1,3,0,7,0,11,2,6,0,14,0,22
,,,,,,,,,,,,,,,,
"2. By Term, Subject, and Level",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Level,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,KY,1-294,IHLT,100,149,37,0,0,0,186,149,37,0,0,0,186
FA18,KY,1-294,IHLT,200,36,44,0,0,0,80,108,132,0,0,0,240
FA18,KY,1-294,IHLT,300,0,40,0,0,0,40,0,160,0,0,0,160
FA18,KY,1-294,IHLT,400,0,66,0,0,0,66,0,138,0,0,0,138
FA18,KY,1-581,CHLH,100,764,477,0,0,0,"1,241.00","2,103.00","1,334.00",0,0,0,"3,437.00"
FA18,KY,1-581,CHLH,200,"1,061.00","1,951.00",0,3,0,"3,015.00","2,465.00","4,376.00",0,6,0,"6,847.00"
FA18,KY,1-581,CHLH,300,34,317,0,0,0,351,122,900,0,0,0,"1,022.00"
FA18,KY,1-581,CHLH,400,33,697,0,32,15,777,103,"2,619.00",0,128,60,"2,910.00"
FA18,KY,1-581,CHLH,500,0,0,0,142,43,185,0,0,0,452,190,642
FA18,KY,1-581,KIN,100,"1,192.00","1,307.00",0,39,16,"2,554.00","2,672.00","2,711.00",0,43,16,"5,442.00"
FA18,KY,1-581,KIN,200,508,973,0,1,0,"1,482.00","1,524.00","2,919.00",0,3,0,"4,446.00"
FA18,KY,1-581,KIN,300,61,490,0,2,0,553,183,"1,452.00",0,6,0,"1,641.00"
FA18,KY,1-581,KIN,400,7,216,0,22,29,274,20,664,0,88,116,888
FA18,KY,1-581,KIN,500,0,0,0,34,105,139,0,0,0,90,370,460
FA18,KY,1-581,REHB,100,13,2,0,0,0,15,13,2,0,0,0,15
FA18,KY,1-581,REHB,300,35,62,0,0,0,97,105,186,0,0,0,291
FA18,KY,1-581,REHB,400,1,26,0,0,0,27,4,104,0,0,0,108
FA18,KY,1-581,REHB,500,0,0,0,0,1,1,0,0,0,0,4,4
FA18,KY,1-679,SHS,100,352,372,0,3,1,728,950,"1,105.00",0,9,3,"2,067.00"
FA18,KY,1-679,SHS,200,144,260,0,0,0,404,440,874,0,0,0,"1,314.00"
FA18,KY,1-679,SHS,300,108,284,0,0,1,393,325,974,0,0,3,"1,302.00"
FA18,KY,1-679,SHS,400,2,250,0,61,3,316,6,749,0,179,9,943
FA18,KY,1-679,SHS,500,3,0,0,165,140,308,10,0,0,545,444,999
FA18,KY,1-714,RST,100,533,241,0,1,0,775,"1,352.00",610,0,1,0,"1,963.00"
FA18,KY,1-714,RST,200,429,425,0,1,0,855,"1,187.00","1,208.00",0,3,0,"2,398.00"
FA18,KY,1-714,RST,300,81,368,0,0,0,449,243,"1,104.00",0,0,0,"1,347.00"
FA18,KY,1-714,RST,400,0,183,0,4,0,187,0,630,0,16,0,646
FA18,KY,1-714,RST,500,0,0,0,135,67,202,0,0,0,540,299.5,839.5
FA18,KY,1-754,AHS,100,50,0,0,0,0,50,50,0,0,0,0,50
FA18,KY,1-754,AHS,200,0,5,0,0,0,5,0,65,0,0,0,65
FA18,KY,1-754,AHS,300,3,8,0,0,0,11,5,15,0,0,0,20
FA18,KY,1-754,AHS,400,1,3,0,7,0,11,2,6,0,14,0,22
,,,,,,,,,,,,,,,,
3. By Term and Subject,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Course,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,KY,1-294,IHLT,All,185,187,0,0,0,372,257,467,0,0,0,724
FA18,KY,1-581,CHLH,All,"1,892.00","3,442.00",0,177,58,"5,569.00","4,793.00","9,229.00",0,586,250,"14,858.00"
FA18,KY,1-581,KIN,All,"1,768.00","2,986.00",0,98,150,"5,002.00","4,399.00","7,746.00",0,230,502,"12,877.00"
FA18,KY,1-581,REHB,All,49,90,0,0,1,140,122,292,0,0,4,418
FA18,KY,1-679,SHS,All,609,"1,166.00",0,229,145,"2,149.00","1,731.00","3,702.00",0,733,459,"6,625.00"
FA18,KY,1-714,RST,All,"1,043.00","1,217.00",0,141,67,"2,468.00","2,782.00","3,552.00",0,560,299.5,"7,193.50"
FA18,KY,1-754,AHS,All,54,16,0,7,0,77,57,86,0,14,0,157
,,,,,,,,,,,,,,,,
4. By Subject (All terms),,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Course,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
All,KY,1-294,IHLT,All,185,187,0,0,0,372,257,467,0,0,0,724
All,KY,1-581,CHLH,All,"1,892.00","3,442.00",0,177,58,"5,569.00","4,793.00","9,229.00",0,586,250,"14,858.00"
All,KY,1-581,KIN,All,"1,768.00","2,986.00",0,98,150,"5,002.00","4,399.00","7,746.00",0,230,502,"12,877.00"
All,KY,1-581,REHB,All,49,90,0,0,1,140,122,292,0,0,4,418
All,KY,1-679,SHS,All,609,"1,166.00",0,229,145,"2,149.00","1,731.00","3,702.00",0,733,459,"6,625.00"
All,KY,1-714,RST,All,"1,043.00","1,217.00",0,141,67,"2,468.00","2,782.00","3,552.00",0,560,299.5,"7,193.50"
All,KY,1-754,AHS,All,54,16,0,7,0,77,57,86,0,14,0,157
,,,,,,,,,,,,,,,,
"5. By Term, Department, and Level",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Level,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,KY,1-294,All,100,149,37,0,0,0,186,149,37,0,0,0,186
FA18,KY,1-294,All,200,36,44,0,0,0,80,108,132,0,0,0,240
FA18,KY,1-294,All,300,0,40,0,0,0,40,0,160,0,0,0,160
FA18,KY,1-294,All,400,0,66,0,0,0,66,0,138,0,0,0,138
FA18,KY,1-581,All,100,"1,969.00","1,786.00",0,39,16,"3,810.00","4,788.00","4,047.00",0,43,16,"8,894.00"
FA18,KY,1-581,All,200,"1,569.00","2,924.00",0,4,0,"4,497.00","3,989.00","7,295.00",0,9,0,"11,293.00"
FA18,KY,1-581,All,300,130,869,0,2,0,"1,001.00",410,"2,538.00",0,6,0,"2,954.00"
FA18,KY,1-581,All,400,41,939,0,54,44,"1,078.00",127,"3,387.00",0,216,176,"3,906.00"
FA18,KY,1-581,All,500,0,0,0,176,149,325,0,0,0,542,564,"1,106.00"
FA18,KY,1-679,All,100,352,372,0,3,1,728,950,"1,105.00",0,9,3,"2,067.00"
FA18,KY,1-679,All,200,144,260,0,0,0,404,440,874,0,0,0,"1,314.00"
FA18,KY,1-679,All,300,108,284,0,0,1,393,325,974,0,0,3,"1,302.00"
FA18,KY,1-679,All,400,2,250,0,61,3,316,6,749,0,179,9,943
FA18,KY,1-679,All,500,3,0,0,165,140,308,10,0,0,545,444,999
FA18,KY,1-714,All,100,533,241,0,1,0,775,"1,352.00",610,0,1,0,"1,963.00"
FA18,KY,1-714,All,200,429,425,0,1,0,855,"1,187.00","1,208.00",0,3,0,"2,398.00"
FA18,KY,1-714,All,300,81,368,0,0,0,449,243,"1,104.00",0,0,0,"1,347.00"
FA18,KY,1-714,All,400,0,183,0,4,0,187,0,630,0,16,0,646
FA18,KY,1-714,All,500,0,0,0,135,67,202,0,0,0,540,299.5,839.5
FA18,KY,1-754,All,100,50,0,0,0,0,50,50,0,0,0,0,50
FA18,KY,1-754,All,200,0,5,0,0,0,5,0,65,0,0,0,65
FA18,KY,1-754,All,300,3,8,0,0,0,11,5,15,0,0,0,20
FA18,KY,1-754,All,400,1,3,0,7,0,11,2,6,0,14,0,22
,,,,,,,,,,,,,,,,
6. By Term and Department,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Level,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,KY,1-294,All,All,185,187,0,0,0,372,257,467,0,0,0,724
FA18,KY,1-581,All,All,"3,709.00","6,518.00",0,275,209,"10,711.00","9,314.00","17,267.00",0,816,756,"28,153.00"
FA18,KY,1-679,All,All,609,"1,166.00",0,229,145,"2,149.00","1,731.00","3,702.00",0,733,459,"6,625.00"
FA18,KY,1-714,All,All,"1,043.00","1,217.00",0,141,67,"2,468.00","2,782.00","3,552.00",0,560,299.5,"7,193.50"
FA18,KY,1-754,All,All,54,16,0,7,0,77,57,86,0,14,0,157
,,,,,,,,,,,,,,,,
"7. By Term, College, and Level",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Level,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,KY,All,All,100,"3,053.00","2,436.00",0,43,17,"5,549.00","7,289.00","5,799.00",0,53,19,"13,160.00"
FA18,KY,All,All,200,"2,178.00","3,658.00",0,5,0,"5,841.00","5,724.00","9,574.00",0,12,0,"15,310.00"
FA18,KY,All,All,300,322,"1,569.00",0,2,1,"1,894.00",983,"4,791.00",0,6,3,"5,783.00"
FA18,KY,All,All,400,44,"1,441.00",0,126,47,"1,658.00",135,"4,910.00",0,425,185,"5,655.00"
FA18,KY,All,All,500,3,0,0,476,356,835,10,0,0,"1,627.00","1,307.50","2,944.50"
,,,,,,,,,,,,,,,,
8. By Term and College,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Level,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,KY,All,All,All,"5,600.00","9,104.00",0,652,421,"15,777.00","14,141.00","25,074.00",0,"2,123.00","1,514.50","42,852.50"
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Division of Management Information,,,,,,,,,,,,,,,,
100 Swanlund Administration Building,,,,,,,,,,,,,,,,
"601 East John Street, MC304",,,,,,,,,,,,,,,,
"Champaign, IL 61820",,,,,,,,,,,,,,,,
phone: (217) 333-3551 | fax: (217) 244-2098 | email: dmi@illinois.edu,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
© Copyright 2018 University of Illinois Board of Trustees,,,,,,,,,,,,,,,,
