Division of Management Information Course Information System,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"Enrollments and IUs by Course, Subject, and Offering Department",,,,,,,,,,,,,,,,
2018-19,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2018-19 courses are still in progress. Final figures will be available by the end of September.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1. By Term and Course,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Course,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,LL,1-783,SOCW,101,53,0,0,0,0,53,106,0,0,0,0,106
FA18,LL,1-783,SOCW,199,0,2,0,0,0,2,0,2,0,0,0,2
FA18,LL,1-783,SOCW,200,57,36,0,0,0,93,171,108,0,0,0,279
FA18,LL,1-783,SOCW,225,24,4,0,0,0,28,72,12,0,0,0,84
FA18,LL,1-783,SOCW,240,4,26,0,0,0,30,12,78,0,0,0,90
FA18,LL,1-783,SOCW,297,25,15,0,0,0,40,75,45,0,0,0,120
FA18,LL,1-783,SOCW,300,44,75,0,0,0,119,132,225,0,0,0,357
FA18,LL,1-783,SOCW,310,0,4,0,0,0,4,0,12,0,0,0,12
FA18,LL,1-783,SOCW,315,4,21,0,0,0,25,12,63,0,0,0,75
FA18,LL,1-783,SOCW,321,13,24,0,0,0,37,39,72,0,0,0,111
FA18,LL,1-783,SOCW,360,6,23,0,0,0,29,18,69,0,0,0,87
FA18,LL,1-783,SOCW,380,5,48,0,0,0,53,15,144,0,0,0,159
FA18,LL,1-783,SOCW,400,0,0,0,36,0,36,0,0,0,144,0,144
FA18,LL,1-783,SOCW,401,19,50,0,0,0,69,76,200,0,0,0,276
FA18,LL,1-783,SOCW,402,0,22,0,0,0,22,0,66,0,0,0,66
FA18,LL,1-783,SOCW,403,0,60,0,0,0,60,0,180,0,0,0,180
FA18,LL,1-783,SOCW,410,5,53,0,56,0,114,15,159,0,224,0,398
FA18,LL,1-783,SOCW,420,1,28,0,0,0,29,3,84,0,0,0,87
FA18,LL,1-783,SOCW,427,6,50,0,99,0,155,21,150,0,396,0,567
FA18,LL,1-783,SOCW,451,20,69,0,1,0,90,60,208,0,4,0,272
FA18,LL,1-783,SOCW,455,6,24,0,0,0,30,18,72,0,0,0,90
FA18,LL,1-783,SOCW,461,0,67,0,0,0,67,0,268,0,0,0,268
FA18,LL,1-783,SOCW,470,0,11,0,0,0,11,0,165,0,0,0,165
FA18,LL,1-783,SOCW,500,0,0,0,9,0,9,0,0,0,36,0,36
FA18,LL,1-783,SOCW,502,0,0,0,7,0,7,0,0,0,28,0,28
FA18,LL,1-783,SOCW,503,0,0,0,24,0,24,0,0,0,96,0,96
FA18,LL,1-783,SOCW,505,0,0,0,11,0,11,0,0,0,44,0,44
FA18,LL,1-783,SOCW,506,0,0,0,18,0,18,0,0,0,72,0,72
FA18,LL,1-783,SOCW,509,0,0,0,62,0,62,0,0,0,248,0,248
FA18,LL,1-783,SOCW,520,0,0,0,21,0,21,0,0,0,84,0,84
FA18,LL,1-783,SOCW,522,0,0,0,10,0,10,0,0,0,40,0,40
FA18,LL,1-783,SOCW,531,0,0,0,74,0,74,0,0,0,872,0,872
FA18,LL,1-783,SOCW,532,0,0,0,43,0,43,0,0,0,516,0,516
FA18,LL,1-783,SOCW,542,0,0,0,106,0,106,0,0,0,424,0,424
FA18,LL,1-783,SOCW,552,0,0,0,91,0,91,0,0,0,364,0,364
FA18,LL,1-783,SOCW,554,0,0,0,20,0,20,0,0,0,80,0,80
FA18,LL,1-783,SOCW,561,0,0,0,15,0,15,0,0,0,17,0,17
FA18,LL,1-783,SOCW,576,0,0,0,0,1,1,0,0,0,0,2,2
FA18,LL,1-783,SOCW,579,0,0,0,0,7,7,0,0,0,0,28,28
FA18,LL,1-783,SOCW,585,0,0,0,0,6,6,0,0,0,0,24,24
FA18,LL,1-783,SOCW,589,0,0,0,109,0,109,0,0,0,436,0,436
FA18,LL,1-783,SOCW,593,0,0,0,1,9,10,0,0,0,4,36,40
FA18,LL,1-783,SOCW,594,0,0,0,0,4,4,0,0,0,0,16,16
FA18,LL,1-783,SOCW,599,0,0,0,0,12,12,0,0,0,4,97,101
,,,,,,,,,,,,,,,,
"2. By Term, Subject, and Level",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Level,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,LL,1-783,SOCW,100,53,2,0,0,0,55,106,2,0,0,0,108
FA18,LL,1-783,SOCW,200,110,81,0,0,0,191,330,243,0,0,0,573
FA18,LL,1-783,SOCW,300,72,195,0,0,0,267,216,585,0,0,0,801
FA18,LL,1-783,SOCW,400,57,434,0,192,0,683,193,"1,552.00",0,768,0,"2,513.00"
FA18,LL,1-783,SOCW,500,0,0,0,621,39,660,0,0,0,"3,365.00",203,"3,568.00"
,,,,,,,,,,,,,,,,
3. By Term and Subject,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Course,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,LL,1-783,SOCW,All,292,712,0,813,39,"1,856.00",845,"2,382.00",0,"4,133.00",203,"7,563.00"
,,,,,,,,,,,,,,,,
4. By Subject (All terms),,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Course,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
All,LL,1-783,SOCW,All,292,712,0,813,39,"1,856.00",845,"2,382.00",0,"4,133.00",203,"7,563.00"
,,,,,,,,,,,,,,,,
"5. By Term, Department, and Level",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Level,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,LL,1-783,All,100,53,2,0,0,0,55,106,2,0,0,0,108
FA18,LL,1-783,All,200,110,81,0,0,0,191,330,243,0,0,0,573
FA18,LL,1-783,All,300,72,195,0,0,0,267,216,585,0,0,0,801
FA18,LL,1-783,All,400,57,434,0,192,0,683,193,"1,552.00",0,768,0,"2,513.00"
FA18,LL,1-783,All,500,0,0,0,621,39,660,0,0,0,"3,365.00",203,"3,568.00"
,,,,,,,,,,,,,,,,
6. By Term and Department,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Level,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,LL,1-783,All,All,292,712,0,813,39,"1,856.00",845,"2,382.00",0,"4,133.00",203,"7,563.00"
,,,,,,,,,,,,,,,,
"7. By Term, College, and Level",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Level,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,LL,All,All,100,53,2,0,0,0,55,106,2,0,0,0,108
FA18,LL,All,All,200,110,81,0,0,0,191,330,243,0,0,0,573
FA18,LL,All,All,300,72,195,0,0,0,267,216,585,0,0,0,801
FA18,LL,All,All,400,57,434,0,192,0,683,193,"1,552.00",0,768,0,"2,513.00"
FA18,LL,All,All,500,0,0,0,621,39,660,0,0,0,"3,365.00",203,"3,568.00"
,,,,,,,,,,,,,,,,
8. By Term and College,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Level,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,LL,All,All,All,292,712,0,813,39,"1,856.00",845,"2,382.00",0,"4,133.00",203,"7,563.00"
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Division of Management Information,,,,,,,,,,,,,,,,
100 Swanlund Administration Building,,,,,,,,,,,,,,,,
"601 East John Street, MC304",,,,,,,,,,,,,,,,
"Champaign, IL 61820",,,,,,,,,,,,,,,,
phone: (217) 333-3551 | fax: (217) 244-2098 | email: dmi@illinois.edu,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
© Copyright 2018 University of Illinois Board of Trustees,,,,,,,,,,,,,,,,
