Division of Management Information Course Information System,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"Enrollments and IUs by Course, Subject, and Offering Department",,,,,,,,,,,,,,,,
2018-19,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2018-19 courses are still in progress. Final figures will be available by the end of September.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1. By Term and Course,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Course,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,KU,1-853,LAW,301,46,145,0,0,0,191,138,434,0,0,0,572
FA18,KU,1-853,LAW,500,0,0,4,46,1,51,0,0,8,92,2,102
FA18,KU,1-853,LAW,501,0,0,0,38,0,38,0,0,0,152,0,152
FA18,KU,1-853,LAW,599,0,0,0,0,5,5,0,0,0,0,44,44
FA18,KU,1-853,LAW,600,0,0,64,1,0,65,0,0,256,4,0,260
FA18,KU,1-853,LAW,601,0,0,41,6,0,47,0,0,164,24,0,188
FA18,KU,1-853,LAW,602,0,0,85,21,0,106,0,0,340,84,0,424
FA18,KU,1-853,LAW,603,0,0,126,12,0,138,0,0,504,48,0,552
FA18,KU,1-853,LAW,604,0,0,86,4,0,90,0,0,344,16,0,360
FA18,KU,1-853,LAW,605,0,0,97,15,0,112,0,0,297,60,0,357
FA18,KU,1-853,LAW,607,0,0,45,14,0,59,0,0,180,56,0,236
FA18,KU,1-853,LAW,609,0,0,125,3,0,128,0,0,250,9,0,259
FA18,KU,1-853,LAW,615,0,0,46,5,0,51,0,0,138,20,0,158
FA18,KU,1-853,LAW,627,0,0,124,3,0,127,0,0,124,3,0,127
FA18,KU,1-853,LAW,629,0,0,34,2,0,36,0,0,136,8,0,144
FA18,KU,1-853,LAW,633,0,0,108,31,1,140,0,0,329,123,4,456
FA18,KU,1-853,LAW,634,0,0,16,3,1,20,0,0,49,12,4,65
FA18,KU,1-853,LAW,635,0,0,10,0,1,11,0,0,31,0,4,35
FA18,KU,1-853,LAW,642,0,0,32,3,0,35,0,0,98,12,0,110
FA18,KU,1-853,LAW,643,0,0,36,10,0,46,0,0,111,40,0,151
FA18,KU,1-853,LAW,645,0,0,14,7,0,21,0,0,44,28,0,72
FA18,KU,1-853,LAW,647,0,0,80,1,0,81,0,0,320,4,0,324
FA18,KU,1-853,LAW,649,0,0,5,1,0,6,0,0,15,4,0,19
FA18,KU,1-853,LAW,653,0,0,13,10,0,23,0,0,45,40,0,85
FA18,KU,1-853,LAW,656,0,0,38,12,0,50,0,0,121,48,0,169
FA18,KU,1-853,LAW,662,0,0,13,0,1,14,0,0,39,0,4,43
FA18,KU,1-853,LAW,667,0,0,25,0,1,26,0,0,78,0,3,81
FA18,KU,1-853,LAW,668,0,0,33,1,0,34,0,0,99,4,0,103
FA18,KU,1-853,LAW,679,0,0,62,7,0,69,0,0,190,28,0,218
FA18,KU,1-853,LAW,680,0,0,49,0,0,49,0,0,147,0,0,147
FA18,KU,1-853,LAW,682,0,0,45,3,0,48,0,0,180,12,0,192
FA18,KU,1-853,LAW,683,0,0,11,0,0,11,0,0,33,0,0,33
FA18,KU,1-853,LAW,692,0,0,90,1,0,91,0,0,312,3,0,315
FA18,KU,1-853,LAW,693,0,0,22,0,0,22,0,0,86,0,0,86
FA18,KU,1-853,LAW,694,0,0,67,0,0,67,0,0,129,0,0,129
FA18,KU,1-853,LAW,695,0,0,46,0,0,46,0,0,138,0,0,138
FA18,KU,1-853,LAW,696,0,0,174,1,0,175,0,0,230,1,0,231
FA18,KU,1-853,LAW,697,0,0,4,0,0,4,0,0,4,0,0,4
FA18,KU,1-853,LAW,699,0,0,3,1,0,4,0,0,5,2,0,7
FA18,KU,1-853,LAW,792,0,0,172,21,3,196,0,0,415,37,12,464
FA18,KU,1-853,LAW,793,0,0,58,1,1,60,0,0,116,3,2,121
FA18,KU,1-853,LAW,794,0,0,31,6,0,37,0,0,39,6,0,45
FA18,KU,1-853,LAW,795,0,0,12,0,0,12,0,0,36,0,0,36
FA18,KU,1-853,LAW,796,0,0,30,6,0,36,0,0,94,24,0,118
FA18,KU,1-853,LAW,797,0,0,10,6,1,17,0,0,26,18,4,48
FA18,KU,1-853,LAW,798,0,0,102,9,4,115,0,0,210,28,9,247
,,,,,,,,,,,,,,,,
"2. By Term, Subject, and Level",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Level,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,KU,1-853,LAW,300,46,145,0,0,0,191,138,434,0,0,0,572
FA18,KU,1-853,LAW,500,0,0,4,84,6,94,0,0,8,244,46,298
FA18,KU,1-853,LAW,600,0,0,"1,869.00",178,5,"2,052.00",0,0,"5,566.00",693,19,"6,278.00"
FA18,KU,1-853,LAW,700,0,0,415,49,9,473,0,0,936,116,27,"1,079.00"
,,,,,,,,,,,,,,,,
3. By Term and Subject,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Course,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,KU,1-853,LAW,All,46,145,"2,288.00",311,20,"2,810.00",138,434,"6,510.00","1,053.00",92,"8,227.00"
,,,,,,,,,,,,,,,,
4. By Subject (All terms),,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Course,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
All,KU,1-853,LAW,All,46,145,"2,288.00",311,20,"2,810.00",138,434,"6,510.00","1,053.00",92,"8,227.00"
,,,,,,,,,,,,,,,,
"5. By Term, Department, and Level",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Level,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,KU,1-853,All,300,46,145,0,0,0,191,138,434,0,0,0,572
FA18,KU,1-853,All,500,0,0,4,84,6,94,0,0,8,244,46,298
FA18,KU,1-853,All,600,0,0,"1,869.00",178,5,"2,052.00",0,0,"5,566.00",693,19,"6,278.00"
FA18,KU,1-853,All,700,0,0,415,49,9,473,0,0,936,116,27,"1,079.00"
,,,,,,,,,,,,,,,,
6. By Term and Department,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Level,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,KU,1-853,All,All,46,145,"2,288.00",311,20,"2,810.00",138,434,"6,510.00","1,053.00",92,"8,227.00"
,,,,,,,,,,,,,,,,
"7. By Term, College, and Level",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Level,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,KU,All,All,300,46,145,0,0,0,191,138,434,0,0,0,572
FA18,KU,All,All,500,0,0,4,84,6,94,0,0,8,244,46,298
FA18,KU,All,All,600,0,0,"1,869.00",178,5,"2,052.00",0,0,"5,566.00",693,19,"6,278.00"
FA18,KU,All,All,700,0,0,415,49,9,473,0,0,936,116,27,"1,079.00"
,,,,,,,,,,,,,,,,
8. By Term and College,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Level,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,KU,All,All,All,46,145,"2,288.00",311,20,"2,810.00",138,434,"6,510.00","1,053.00",92,"8,227.00"
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Division of Management Information,,,,,,,,,,,,,,,,
100 Swanlund Administration Building,,,,,,,,,,,,,,,,
"601 East John Street, MC304",,,,,,,,,,,,,,,,
"Champaign, IL 61820",,,,,,,,,,,,,,,,
phone: (217) 333-3551 | fax: (217) 244-2098 | email: dmi@illinois.edu,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
© Copyright 2018 University of Illinois Board of Trustees,,,,,,,,,,,,,,,,
