Division of Management Information Course Information System,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"Enrollments and IUs by Course, Subject, and Offering Department",,,,,,,,,,,,,,,,
2018-19,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2018-19 courses are still in progress. Final figures will be available by the end of September.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1. By Term and Course,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Course,Course Enrollment by student level,,,,,,IUs by student level,,,,,
FA18,KP,1-251,CEE,559,0,0,0,7,6,13,0,0,0,28,24,52
FA18,KP,1-251,CEE,574,0,0,0,21,4,25,0,0,0,84,16,100
FA18,KP,1-251,CEE,576,0,0,0,11,5,16,0,0,0,44,20,64
FA18,KP,1-251,CEE,580,0,1,0,18,1,20,0,4,0,72,4,80
FA18,KP,1-251,CEE,581,1,0,0,3,0,4,4,0,0,12,0,16
FA18,KP,1-251,CEE,582,0,0,0,10,4,14,0,0,0,40,16,56
FA18,KP,1-251,CEE,586,0,0,0,6,0,6,0,0,0,24,0,24
FA18,KP,1-251,CEE,595,0,0,0,178,127,305,0,0,0,673,508,"1,181.00"
FA18,KP,1-251,CEE,597,0,0,0,39,7,46,0,0,0,125,32,157
FA18,KP,1-251,CEE,598,0,0,0,30,18,48,0,0,0,120,72,192
FA18,KP,1-251,CEE,599,0,0,0,51,207,258,0,0,0,271,"1,611.00","1,882.00"
FA18,KP,1-343,BIOE,100,70,7,0,0,0,77,70,7,0,0,0,77
FA18,KP,1-343,BIOE,120,32,25,0,0,0,57,32,25,0,0,0,57
FA18,KP,1-343,BIOE,199,14,4,0,0,0,18,14,4,0,0,0,18
FA18,KP,1-343,BIOE,200,12,45,0,0,0,57,12,45,0,0,0,57
FA18,KP,1-343,BIOE,201,12,49,0,0,0,61,36,147,0,0,0,183
FA18,KP,1-343,BIOE,202,4,30,0,0,0,34,8,60,0,0,0,68
FA18,KP,1-343,BIOE,206,15,49,0,0,0,64,45,147,0,0,0,192
FA18,KP,1-343,BIOE,220,0,59,0,0,0,59,0,177,0,0,0,177
FA18,KP,1-343,BIOE,297,2,7,0,0,0,9,4,13,0,0,0,17
FA18,KP,1-343,BIOE,298,1,9,0,0,0,10,1,9,0,0,0,10
FA18,KP,1-343,BIOE,302,2,60,0,0,0,62,6,180,0,0,0,186
FA18,KP,1-343,BIOE,303,1,58,0,0,0,59,2,116,0,0,0,118
FA18,KP,1-343,BIOE,306,0,20,0,0,0,20,0,60,0,0,0,60
FA18,KP,1-343,BIOE,397,1,5,0,0,0,6,2,10,0,0,0,12
FA18,KP,1-343,BIOE,414,2,34,0,3,1,40,6,102,0,9,3,120
FA18,KP,1-343,BIOE,415,1,15,0,0,0,16,2,30,0,0,0,32
FA18,KP,1-343,BIOE,430,1,12,0,0,0,13,3,36,0,0,0,39
FA18,KP,1-343,BIOE,435,1,66,0,3,0,70,2,132,0,6,0,140
FA18,KP,1-343,BIOE,476,1,67,0,4,3,75,3,201,0,12,9,225
FA18,KP,1-343,BIOE,497,0,10,0,3,0,13,0,27,0,12,0,39
FA18,KP,1-343,BIOE,498,0,35,0,0,0,35,0,105,0,0,0,105
FA18,KP,1-343,BIOE,500,0,0,0,2,23,25,0,0,0,5,23,28
FA18,KP,1-343,BIOE,501,0,0,0,2,23,25,0,0,0,2,23,25
FA18,KP,1-343,BIOE,502,0,0,0,2,24,26,0,0,0,4,48,52
FA18,KP,1-343,BIOE,504,0,0,0,2,21,23,0,0,0,8,84,92
FA18,KP,1-343,BIOE,505,0,0,0,4,27,31,0,0,0,16,108,124
FA18,KP,1-343,BIOE,540,0,1,0,5,7,13,0,4,0,20,28,52
FA18,KP,1-343,BIOE,570,0,0,0,24,0,24,0,0,0,24,0,24
FA18,KP,1-343,BIOE,571,0,0,0,12,0,12,0,0,0,48,0,48
FA18,KP,1-343,BIOE,573,0,0,0,24,0,24,0,0,0,96,0,96
FA18,KP,1-343,BIOE,597,0,0,0,9,0,9,0,0,0,16,0,16
FA18,KP,1-343,BIOE,598,1,0,0,34,10,45,4,0,0,137,41,182
FA18,KP,1-343,BIOE,599,0,0,0,3,78,81,0,0,0,20,659,679
FA18,KP,1-422,IE,300,22,100,0,1,0,123,66,300,0,3,0,369
FA18,KP,1-422,IE,310,9,71,0,1,0,81,27,213,0,3,0,243
FA18,KP,1-422,IE,311,1,8,0,0,0,9,1,8,0,0,0,9
FA18,KP,1-422,IE,360,2,73,0,0,0,75,6,219,0,0,0,225
FA18,KP,1-422,IE,397,0,4,0,0,0,4,0,7,0,0,0,7
FA18,KP,1-422,IE,400,0,27,0,25,0,52,0,81,0,98,0,179
FA18,KP,1-422,IE,410,7,23,0,16,17,63,21,69,0,64,68,222
FA18,KP,1-422,IE,411,2,21,0,14,12,49,6,63,0,54,48,171
FA18,KP,1-422,IE,412,0,26,0,3,1,30,0,78,0,12,3,93
FA18,KP,1-422,IE,430,3,29,0,2,0,34,10,87,0,8,0,105
FA18,KP,1-422,IE,497,0,1,0,0,1,2,0,4,0,0,4,8
FA18,KP,1-422,IE,498,0,40,0,12,1,53,0,120,0,48,4,172
FA18,KP,1-422,IE,512,0,0,0,15,6,21,0,0,0,60,24,84
FA18,KP,1-422,IE,513,0,0,0,10,13,23,0,0,0,40,52,92
FA18,KP,1-422,IE,522,0,0,0,67,1,68,0,0,0,268,4,272
FA18,KP,1-422,IE,523,0,0,0,67,0,67,0,0,0,268,0,268
FA18,KP,1-422,IE,524,0,0,0,56,0,56,0,0,0,224,0,224
FA18,KP,1-422,IE,527,0,0,0,66,0,66,0,0,0,66,0,66
FA18,KP,1-422,IE,531,0,0,0,2,0,2,0,0,0,8,0,8
FA18,KP,1-422,IE,532,0,0,0,1,0,1,0,0,0,4,0,4
FA18,KP,1-422,IE,533,0,0,0,15,4,19,0,0,0,60,16,76
FA18,KP,1-422,IE,534,0,0,0,64,13,77,0,0,0,256,52,308
FA18,KP,1-422,IE,590,0,0,0,49,43,92,0,0,0,196,172,368
FA18,KP,1-422,IE,597,0,0,0,31,3,34,0,0,0,69,9,78
FA18,KP,1-422,IE,598,0,0,0,71,11,82,0,0,0,150,44,194
FA18,KP,1-422,IE,599,0,0,0,2,25,27,0,0,0,8,197,205
FA18,KP,1-422,SE,100,108,4,0,0,0,112,108,4,0,0,0,112
FA18,KP,1-422,SE,101,205,54,0,0,0,259,615,162,0,0,0,777
FA18,KP,1-422,SE,261,67,60,0,0,0,127,103,94,0,0,0,197
FA18,KP,1-422,SE,290,20,49,0,0,0,69,40,98,0,0,0,138
FA18,KP,1-422,SE,297,6,5,0,0,0,11,6,5,0,0,0,11
FA18,KP,1-422,SE,310,0,76,0,0,0,76,0,228,0,0,0,228
FA18,KP,1-422,SE,320,1,68,0,0,0,69,4,272,0,0,0,276
FA18,KP,1-422,SE,361,1,25,0,1,0,27,3,75,0,3,0,81
FA18,KP,1-422,SE,400,0,49,0,2,0,51,0,147,0,8,0,155
FA18,KP,1-422,SE,402,1,19,0,2,0,22,4,57,0,7,0,68
FA18,KP,1-422,SE,410,0,29,0,0,0,29,0,87,0,0,0,87
FA18,KP,1-422,SE,412,8,6,0,1,0,15,24,18,0,4,0,46
FA18,KP,1-422,SE,420,8,9,0,4,5,26,32,36,0,16,20,104
FA18,KP,1-422,SE,450,1,43,0,6,6,56,3,129,0,24,24,180
FA18,KP,1-422,SE,494,0,70,0,0,0,70,0,210,0,0,0,210
FA18,KP,1-422,SE,495,0,70,0,0,0,70,0,140,0,0,0,140
FA18,KP,1-422,SE,497,0,2,0,0,0,2,0,8,0,0,0,8
FA18,KP,1-422,SE,524,0,0,0,5,4,9,0,0,0,20,16,36
FA18,KP,1-422,SE,590,0,0,0,2,19,21,0,0,0,8,76,84
FA18,KP,1-422,SE,597,0,0,0,1,3,4,0,0,0,4,11,15
FA18,KP,1-422,SE,599,0,0,0,1,16,17,0,0,0,4,140,144
FA18,KP,1-434,CS,100,291,32,0,0,0,323,291,32,0,0,0,323
FA18,KP,1-434,CS,101,519,198,0,1,0,718,"1,557.00",594,0,3,0,"2,154.00"
FA18,KP,1-434,CS,105,366,186,0,1,0,553,"1,098.00",558,0,3,0,"1,659.00"
FA18,KP,1-434,CS,125,724,169,0,0,0,893,"2,896.00",676,0,0,0,"3,572.00"
FA18,KP,1-434,CS,126,58,58,0,0,0,116,174,174,0,0,0,348
FA18,KP,1-434,CS,173,213,265,0,0,0,478,639,795,0,0,0,"1,434.00"
FA18,KP,1-434,CS,196,166,34,0,0,0,200,166,34,0,0,0,200
FA18,KP,1-434,CS,199,125,134,0,0,0,259,125,134,0,0,0,259
FA18,KP,1-434,CS,210,41,115,0,0,0,156,82,230,0,0,0,312
FA18,KP,1-434,CS,225,211,558,0,24,2,795,844,"2,232.00",0,96,8,"3,180.00"
FA18,KP,1-434,CS,233,73,301,0,0,0,374,292,"1,204.00",0,0,0,"1,496.00"
FA18,KP,1-434,CS,241,15,281,0,12,4,312,60,"1,124.00",0,48,16,"1,248.00"
FA18,KP,1-434,CS,242,0,238,0,0,0,238,0,714,0,0,0,714
FA18,KP,1-434,CS,296,35,114,0,0,0,149,35,114,0,0,0,149
FA18,KP,1-434,CS,357,18,416,0,1,0,435,54,"1,248.00",0,3,0,"1,305.00"
FA18,KP,1-434,CS,361,14,79,0,0,0,93,42,237,0,0,0,279
FA18,KP,1-434,CS,374,21,466,0,1,0,488,84,"1,864.00",0,4,0,"1,952.00"
FA18,KP,1-434,CS,397,7,35,0,0,0,42,13,83,0,0,0,96
FA18,KP,1-434,CS,410,0,25,0,214,0,239,0,100,0,856,0,956
FA18,KP,1-434,CS,411,5,167,0,42,0,214,15,502,0,157,0,674
FA18,KP,1-434,CS,412,13,125,0,68,12,218,39,375,0,258,48,720
FA18,KP,1-434,CS,418,7,88,0,29,4,128,21,264,0,108,16,409
FA18,KP,1-434,CS,419,0,28,0,7,2,37,0,84,0,28,8,120
FA18,KP,1-434,CS,420,1,23,0,14,17,55,3,69,0,55,67,194
FA18,KP,1-434,CS,421,7,187,0,21,6,221,21,561,0,82,22,686
FA18,KP,1-434,CS,424,1,17,0,7,7,32,3,51,0,28,28,110
FA18,KP,1-434,CS,425,4,139,0,217,2,362,13,482,0,847,8,"1,350.00"
FA18,KP,1-434,CS,426,2,10,0,10,7,29,6,30,0,40,28,104
FA18,KP,1-434,CS,427,9,101,0,61,1,172,28,304,0,233,3,568
FA18,KP,1-434,CS,433,2,23,0,7,5,37,6,70,0,28,20,124
FA18,KP,1-434,CS,438,4,74,0,32,3,113,12,223,0,121,12,368
FA18,KP,1-434,CS,440,9,298,0,39,3,349,28,894,0,150,11,"1,083.00"
FA18,KP,1-434,CS,446,7,89,0,76,28,200,22,267,0,291,106,686
FA18,KP,1-434,CS,447,0,56,0,45,6,107,0,170,0,172,24,366
FA18,KP,1-434,CS,450,0,92,0,25,28,145,0,280,0,91,108,479
FA18,KP,1-434,CS,461,10,159,0,26,5,200,40,636,0,104,20,800
FA18,KP,1-434,CS,465,10,117,0,17,2,146,40,468,0,68,8,584
FA18,KP,1-434,CS,466,0,19,0,19,5,43,0,57,0,73,19,149
FA18,KP,1-434,CS,473,0,34,0,9,7,50,0,136,0,36,28,200
FA18,KP,1-434,CS,484,3,17,0,16,10,46,9,51,0,64,40,164
FA18,KP,1-434,CS,491,6,57,1,36,0,100,6,75,2,40,0,123
FA18,KP,1-434,CS,493,0,18,0,0,0,18,0,54,0,0,0,54
FA18,KP,1-434,CS,494,0,2,0,0,0,2,0,6,0,0,0,6
FA18,KP,1-434,CS,497,0,4,0,0,0,4,0,12,0,0,0,12
FA18,KP,1-434,CS,498,28,637,0,166,26,857,88,"1,947.00",0,595,92,"2,722.00"
FA18,KP,1-434,CS,499,0,19,0,0,0,19,0,57,0,0,0,57
FA18,KP,1-434,CS,510,0,7,0,65,19,91,0,28,0,260,76,364
FA18,KP,1-434,CS,522,1,0,0,9,13,23,4,0,0,36,52,92
FA18,KP,1-434,CS,523,0,0,0,10,10,20,0,0,0,40,40,80
FA18,KP,1-434,CS,548,0,0,0,35,5,40,0,0,0,140,20,160
FA18,KP,1-434,CS,556,1,1,0,8,19,29,4,4,0,32,76,116
FA18,KP,1-434,CS,563,0,3,0,19,13,35,0,12,0,76,52,140
FA18,KP,1-434,CS,591,0,2,0,54,113,169,0,3,0,61,119,183
FA18,KP,1-434,CS,597,1,0,0,15,47,63,4,0,0,56,170,230
FA18,KP,1-434,CS,598,0,45,0,597,184,826,0,180,0,"2,388.00",736,"3,304.00"
FA18,KP,1-434,CS,599,0,0,0,12,194,206,0,0,0,55,"1,601.00","1,656.00"
FA18,KP,1-545,ENG,100,"1,904.00",78,0,0,0,"1,982.00","1,904.00",78,0,0,0,"1,982.00"
FA18,KP,1-545,ENG,101,337,5,0,0,0,342,337,5,0,0,0,342
FA18,KP,1-545,ENG,198,301,46,0,0,0,347,501,57,0,0,0,558
FA18,KP,1-545,ENG,199,117,30,0,0,0,147,174,30,0,0,0,204
FA18,KP,1-545,ENG,298,17,40,0,0,0,57,22,42,0,0,0,64
FA18,KP,1-545,ENG,299,4,40,0,0,0,44,48,483,0,0,0,531
FA18,KP,1-545,ENG,300,7,123,0,0,0,130,21,369,0,0,0,390
FA18,KP,1-545,ENG,310,2,80,0,0,0,82,6,240,0,0,0,246
FA18,KP,1-545,ENG,440,1,11,0,0,0,12,3,33,0,0,0,36
FA18,KP,1-545,ENG,471,6,16,0,41,4,67,6,16,0,41,4,67
FA18,KP,1-545,ENG,491,0,11,0,0,0,11,0,33,0,0,0,33
FA18,KP,1-545,ENG,510,0,0,0,25,20,45,0,0,0,100,80,180
FA18,KP,1-545,ENG,571,0,0,0,2,0,2,0,0,0,6,0,6
FA18,KP,1-545,ENG,572,0,0,0,7,0,7,0,0,0,21,0,21
FA18,KP,1-545,ENG,573,0,0,0,15,0,15,0,0,0,17,0,17
FA18,KP,1-545,ENG,591,0,0,0,0,30,30,0,0,0,0,30,30
FA18,KP,1-545,ENG,598,1,1,0,28,30,60,1,1,0,31,34,67
FA18,KP,1-615,AE,100,132,2,0,0,0,134,264,4,0,0,0,268
FA18,KP,1-615,AE,199,122,19,0,0,0,141,227,30,0,0,0,257
FA18,KP,1-615,AE,202,7,42,0,0,0,49,21,126,0,0,0,147
FA18,KP,1-615,AE,298,2,6,0,0,0,8,2,6,0,0,0,8
FA18,KP,1-615,AE,311,2,72,0,0,0,74,6,216,0,0,0,222
FA18,KP,1-615,AE,321,0,70,0,0,0,70,0,210,0,0,0,210
FA18,KP,1-615,AE,323,0,46,0,0,0,46,0,138,0,0,0,138
FA18,KP,1-615,AE,352,8,43,0,0,0,51,24,129,0,0,0,153
FA18,KP,1-615,AE,353,2,67,0,0,0,69,6,201,0,0,0,207
FA18,KP,1-615,AE,402,2,50,0,18,0,70,6,150,0,72,0,228
FA18,KP,1-615,AE,412,0,7,0,24,3,34,0,28,0,96,12,136
FA18,KP,1-615,AE,416,4,45,0,8,2,59,12,137,0,32,8,189
FA18,KP,1-615,AE,433,10,126,0,5,1,142,30,378,0,19,4,431
FA18,KP,1-615,AE,442,2,137,0,0,0,139,6,411,0,0,0,417
FA18,KP,1-615,AE,451,1,9,0,9,0,19,3,27,0,36,0,66
FA18,KP,1-615,AE,460,1,126,0,0,0,127,2,252,0,0,0,254
FA18,KP,1-615,AE,483,0,126,0,0,0,126,0,378,0,0,0,378
FA18,KP,1-615,AE,497,0,5,0,0,0,5,0,13,0,0,0,13
FA18,KP,1-615,AE,498,3,15,0,13,2,33,9,36,0,51,6,102
FA18,KP,1-615,AE,512,0,0,0,12,5,17,0,0,0,48,20,68
FA18,KP,1-615,AE,522,0,0,0,4,6,10,0,0,0,16,24,40
FA18,KP,1-615,AE,528,0,0,0,3,1,4,0,0,0,12,4,16
FA18,KP,1-615,AE,542,0,0,0,12,1,13,0,0,0,48,4,52
FA18,KP,1-615,AE,564,0,0,0,7,5,12,0,0,0,28,20,48
FA18,KP,1-615,AE,590,0,0,0,80,36,116,0,0,0,320,144,464
FA18,KP,1-615,AE,597,0,1,0,5,0,6,0,1,0,18,0,19
FA18,KP,1-615,AE,598,0,2,0,13,14,29,0,8,0,51,54,113
FA18,KP,1-615,AE,599,0,0,0,34,61,95,0,0,0,196,478,674
FA18,KP,1-855,TE,100,16,10,0,0,0,26,16,10,0,0,0,26
FA18,KP,1-855,TE,200,10,0,0,0,0,10,10,0,0,0,0,10
FA18,KP,1-855,TE,250,16,32,0,0,1,49,32,64,0,0,2,98
FA18,KP,1-855,TE,333,14,20,0,1,0,35,56,80,0,4,0,140
FA18,KP,1-855,TE,360,55,56,0,0,0,111,55,56,0,0,0,111
FA18,KP,1-855,TE,398,10,16,0,0,0,26,20,36,0,0,0,56
FA18,KP,1-855,TE,401,12,36,0,8,0,56,17,66.5,0,19,0,102.5
FA18,KP,1-855,TE,450,2,15,0,10,3,30,6,45,0,30,9,90
FA18,KP,1-855,TE,460,3,1,0,40,4,48,3,1,0,40,4,48
FA18,KP,1-855,TE,461,13,17,0,8,2,40,39,51,0,24,6,120
FA18,KP,1-855,TE,466,10,13,0,27,1,51,20,26,0,54,2,102
FA18,KP,1-855,TE,498,1,11,0,3,3,18,3,33,0,9,9,54
FA18,KP,1-855,TE,565,0,1,0,22,2,25,0,2,0,44,4,50
FA18,KP,1-855,TE,566,1,0,0,38,2,41,2,0,0,76,4,82
FA18,KP,1-855,TE,567,2,1,0,24,1,28,2,1,0,24,1,28
FA18,KP,1-855,TE,598,0,0,0,7,1,8,0,0,0,28,4,32
FA18,KP,1-917,ME,170,211,35,0,0,0,246,633,105,0,0,0,738
FA18,KP,1-917,ME,199,80,93,0,0,0,173,81,119,0,0,0,200
FA18,KP,1-917,ME,200,30,173,0,0,0,203,90,519,0,0,0,609
FA18,KP,1-917,ME,270,64,113,0,0,0,177,192,339,0,0,0,531
FA18,KP,1-917,ME,290,51,188,0,0,0,239,102,376,0,0,0,478
FA18,KP,1-917,ME,297,0,2,0,0,0,2,0,5,0,0,0,5
FA18,KP,1-917,ME,310,0,118,0,0,0,118,0,472,0,0,0,472
FA18,KP,1-917,ME,320,1,97,0,0,0,98,4,388,0,0,0,392
FA18,KP,1-917,ME,330,3,148,0,0,0,151,12,592,0,0,0,604
FA18,KP,1-917,ME,340,1,104,0,0,0,105,3.5,364,0,0,0,367.5
FA18,KP,1-917,ME,360,1,97,0,0,0,98,3.5,339.5,0,0,0,343
FA18,KP,1-917,ME,370,2,125,0,0,0,127,6,375,0,0,0,381
FA18,KP,1-917,ME,371,0,117,0,0,0,117,0,351,0,0,0,351
FA18,KP,1-917,ME,401,1,8,0,5,2,16,4,24,0,19,8,55
FA18,KP,1-917,ME,403,1,3,0,6,4,14,4,9,0,23,16,52
FA18,KP,1-917,ME,410,0,27,0,5,0,32,0,83,0,19,0,102
FA18,KP,1-917,ME,420,2,5,0,20,6,33,8,20,0,80,24,132
FA18,KP,1-917,ME,430,2,17,0,6,4,29,6,52,0,24,16,98
FA18,KP,1-917,ME,432,2,24,0,19,4,49,6,72,0,76,16,170
FA18,KP,1-917,ME,451,0,24,0,2,2,28,0,73,0,7,7,87
FA18,KP,1-917,ME,461,0,38,0,8,4,50,0,114,0,29,14,157
FA18,KP,1-917,ME,470,1,102,0,0,0,103,3,306,0,0,0,309
